code,m_number,opendate,o_code,o_codename,d_o_code,d_o_codename,closedate,op_days,area,address,r_address,address_gu,name,type,t_area,status
3100000,3100000-104-2022-00130,2022-09-01,3,폐업,2,폐업,2023-03-29,209,3.3,서울특별시 노원구 공릉동 750 녹주아파트,"서울특별시 노원구 동일로177길 29, 1층 (공릉동, 녹주아파트)",노원구,CU,편의점,,1
3080000,3080000-104-2020-00099,2020-11-05,3,폐업,2,폐업,2023-03-30,875,3.3,서울특별시 강북구 수유동 486-503,"서울특별시 강북구 인수봉로23길 22-2, 지하1층 (수유동)",강북구,세븐일레븐,편의점,,1
3190000,3190000-104-2018-00143,2018-11-28,1,영업/정상,1,영업,2023-12-07,1832,3.3,서울특별시 동작구 신대방동 395-68 보라매나산스위트,"서울특별시 동작구 보라매로5가길 24, 업무동 1층 102호 (신대방동, 보라매나산스위트)",동작구,CU,편의점,,0
3030000,3030000-104-2018-00069,2018-05-09,3,폐업,2,폐업,2023-03-30,1786,3.3,서울특별시 성동구 금호동1가 1800,"서울특별시 성동구 금호로 64, 2층 (금호동1가)",성동구,CU,편의점,,1
3170000,3170000-104-2018-00036,2018-03-22,3,폐업,2,폐업,2023-03-30,1834,15,서울특별시 금천구 가산동 152-30 예림감리교회,"서울특별시 금천구 가산로7길 12, 예림감리교회 1층 (가산동)",금천구,CU,편의점,,1
3070000,3070000-104-2016-00137,2016-10-17,3,폐업,2,폐업,2023-03-29,2354,6.6,서울특별시 성북구 하월곡동 70-150,서울특별시 성북구 오패산로 31 (하월곡동),성북구,GS25,편의점,,1
3220000,3220000-104-2023-00283,2023-05-31,1,영업/정상,1,영업,2023-12-07,187,3.3,서울특별시 강남구 논현동 246-3 동인빌딩,"서울특별시 강남구 언주로130길 18, 동인빌딩 지하1층 (논현동)",강남구,GS25,편의점,,0
3160000,3160000-104-2018-00145,2018-10-25,1,영업/정상,1,영업,2023-12-07,1866,15,서울특별시 구로구 구로동 481-7 대흥빌딩,"서울특별시 구로구 구로동로 203, 대흥빌딩 2층 201,202호 (구로동)",구로구,CU,편의점,,0
3040000,3040000-104-2018-00136,2018-07-09,1,영업/정상,1,영업,2023-12-07,1974,6.6,서울특별시 광진구 중곡동 290-1 101호,"서울특별시 광진구 용마산로 183, 1층 101호 (중곡동)",광진구,이마트24,편의점,,0
3200000,3200000-104-2023-00095,2023-05-31,1,영업/정상,1,영업,2023-12-07,187,6.6,서울특별시 관악구 봉천동 1620-18,"서울특별시 관악구 남부순환로234길 23, 1층 (봉천동)",관악구,GS25,편의점,,0
3010000,3010000-104-2023-00082,2023-04-27,1,영업/정상,1,영업,2023-12-07,221,3.3,서울특별시 중구 무학동 31,"서울특별시 중구 퇴계로76길 31, 1층 (무학동)",중구 ,CU,편의점,,0
3160000,3160000-104-2023-00099,2023-05-31,1,영업/정상,1,영업,2023-12-07,187,3.3,서울특별시 구로구 오류동 168-7 성민빌딩,"서울특별시 구로구 오류로 54, 성민빌딩 1층 (오류동)",구로구,GS25,편의점,,0
3140000,3140000-104-2023-00258,2023-10-31,1,영업/정상,1,영업,2023-12-07,34,6.6,서울특별시 양천구 목동 740-32,"서울특별시 양천구 목동중앙남로10길 19, 1층 (목동)",양천구,GS25,편의점,,0
3110000,3110000-104-2016-00201,2016-10-28,3,폐업,2,폐업,2023-03-07,2321,3.3,서울특별시 은평구 신사동 358 상가동 지층 2호,"서울특별시 은평구 은평터널로7길 2 (신사동, 상가동 지층 2호)",은평구,GS25,편의점,,1
3110000,3110000-104-2023-00139,2023-09-01,1,영업/정상,1,영업,2023-12-07,94,3.3,서울특별시 은평구 수색동 189 DMC아트포레자이,"서울특별시 은평구 은평터널로 27, 상가동 1층 105,106호 (수색동, DMC아트포레자이)",은평구,GS25,편의점,,0
3200000,3200000-104-2020-00034,2020-03-09,3,폐업,2,폐업,2023-05-31,1178,9.9,서울특별시 관악구 봉천동 1620-18,"서울특별시 관악구 남부순환로234길 23, 1층 (봉천동)",관악구,GS25,편의점,,1
3090000,3090000-104-2015-00083,2015-11-03,1,영업/정상,1,영업,2023-12-07,2953,3,서울특별시 도봉구 방학동 657-12,"서울특별시 도봉구 도당로 133, 1층 (방학동)",도봉구,GS25,편의점,,0
3180000,3180000-104-2022-00146,2022-07-21,3,폐업,2,폐업,2023-03-08,230,6.6,서울특별시 영등포구 양평동3가 66 양평동삼호아파트,"서울특별시 영등포구 선유동1로 71, 상가동 103호 (양평동3가, 양평동삼호아파트)",영등포구,GS25,편의점,,1
3240000,3240000-104-2010-00083,2010-05-11,1,영업/정상,1,영업,2023-12-07,4955,12,서울특별시 강동구 성내동 423번지 지상1층 ,"서울특별시 강동구 성안로 58 (성내동,지상1층)",강동구,CU,편의점,12,0
3020000,3020000-104-2023-00036,2023-03-08,1,영업/정상,1,영업,2023-12-07,271,3.3,서울특별시 용산구 청파동2가 93,"서울특별시 용산구 청파로 287, 1층 (청파동2가)",용산구,세븐일레븐,편의점,,0
3040000,3040000-104-2023-00035,2023-03-08,1,영업/정상,1,영업,2023-12-07,271,8,서울특별시 광진구 구의동 26-20 프레빌,"서울특별시 광진구 자양로 314, 1층 101, 102, 103호 (구의동, 프레빌)",광진구,CU,편의점,,0
3140000,3140000-104-2012-00125,2012-11-01,1,영업/정상,1,영업,2023-12-07,4050,3.3,서울특별시 양천구 신월동 931-15,"서울특별시 양천구 지양로7길 12, 1층 101호 (신월동)",양천구,CU,편의점,,0
3100000,3100000-104-2023-00067,2023-04-27,1,영업/정상,1,영업,2023-12-07,221,3.3,서울특별시 노원구 중계동 364-19 삼부프라자 119호,"서울특별시 노원구 한글비석로 242, 삼부프라자 119호 (중계동)",노원구,세븐일레븐,편의점,,0
3190000,3190000-104-2023-00053,2023-04-27,1,영업/정상,1,영업,2023-12-07,221,3.3,서울특별시 동작구 본동 481 신동아아파트,"서울특별시 동작구 매봉로 134, 상가동 3층 306, 307호 (본동, 신동아아파트)",동작구,CU,편의점,,0
3160000,3160000-104-2023-00078,2023-04-27,1,영업/정상,1,영업,2023-12-07,221,3.3,서울특별시 구로구 고척동 76-160 골든타워빌딩,"서울특별시 구로구 경인로 397, 골든타워빌딩 1층 102호 (고척동)",구로구,세븐일레븐,편의점,,0
3020000,3020000-104-2023-00072,2023-04-27,1,영업/정상,1,영업,2023-12-07,221,3.3,서울특별시 용산구 용산동2가 산 1-3 YTN서울타워,"서울특별시 용산구 남산공원길 105, YTN서울타워광장 1층 (용산동2가)",용산구,세븐일레븐,편의점,,0
3040000,3040000-104-2023-00068,2023-04-27,3,폐업,2,폐업,2023-06-19,53,64.6,서울특별시 광진구 광장동 330-3 현진빌딩 1층 102~3호,"서울특별시 광진구 아차산로 611, 1층 102~3호 (광장동, 현진빌딩)",광진구,GS25,편의점,,1
3240000,3240000-104-2023-00060,2023-04-04,1,영업/정상,1,영업,2023-12-07,244,3.3,서울특별시 강동구 길동 79-5,"서울특별시 강동구 명일로 263, 1층 101호 (길동)",강동구,세븐일레븐,편의점,,0
3090000,3090000-104-2023-00037,2023-04-27,1,영업/정상,1,영업,2023-12-07,221,3.3,서울특별시 도봉구 방학동 635-3,"서울특별시 도봉구 도당로13길 38, 1층 (방학동)",도봉구,세븐일레븐,편의점,,0
3220000,3220000-104-2023-00212,2023-04-27,1,영업/정상,1,영업,2023-12-07,221,3.3,서울특별시 강남구 대치동 890-47 미소빌딩,"서울특별시 강남구 선릉로90길 36, 미소빌딩 지상1층 (대치동)",강남구,GS25,편의점,,0
3180000,3180000-104-2023-00268,2023-09-01,1,영업/정상,1,영업,2023-12-07,94,6.3,서울특별시 영등포구 문래동4가 67 리버뷰 신안인스빌,"서울특별시 영등포구 경인로77길 49, 109동 1층 103호 (문래동4가, 리버뷰 신안인스빌)",영등포구,GS25,편의점,,0
3160000,3160000-104-2021-00138,2021-07-26,3,폐업,2,폐업,2023-04-27,640,9.9,서울특별시 구로구 고척동 76-160 골든타워빌딩,"서울특별시 구로구 경인로 397, 골든타워빌딩 1층 102호 (고척동)",구로구,세븐일레븐,편의점,,1
3010000,3010000-104-2018-00004,2018-01-03,3,폐업,2,폐업,2023-04-27,1940,2,서울특별시 중구 무학동 31 1층,"서울특별시 중구 퇴계로76길 31, 1층 (무학동)",중구 ,CU,편의점,,1
3130000,3130000-104-2017-00421,2017-11-29,3,폐업,2,폐업,2023-04-27,1975,3.3,서울특별시 마포구 성산동 275-3 마포중앙도서관 근린생활시설 지하1층 3호,"서울특별시 마포구 성산로 128, 마포중앙도서관 근린생활시설 지하1층 3호 (성산동)",마포구,이마트24,편의점,,1
3220000,3220000-104-2023-00610,2023-10-31,1,영업/정상,1,영업,2023-12-07,34,10,서울특별시 강남구 역삼동 706-26 모제림,"서울특별시 강남구 언주로 428, 모제림 지상1층 (역삼동)",강남구,CU,편의점,,0
3120000,3120000-104-2023-00044,2023-03-09,1,영업/정상,1,영업,2023-12-07,270,3.3,서울특별시 서대문구 북가좌동 319-17 블리스빌,"서울특별시 서대문구 거북골로22길 13, 1층 101호 (북가좌동, 블리스빌)",서대문구,세븐일레븐,편의점,,0
3090000,3090000-104-2020-00110,2020-12-09,3,폐업,2,폐업,2023-03-09,820,3,서울특별시 도봉구 창동 531-8,"서울특별시 도봉구 우이천로8길 39, 1층 (창동)",도봉구,CU,편의점,,1
3180000,3180000-104-2019-00274,2019-10-17,3,폐업,2,폐업,2023-03-09,1239,3.3,서울특별시 영등포구 양평동2가 29-23 목동비즈타워 105호,"서울특별시 영등포구 영등포로 33, 목동비즈타워 1층 105호 (양평동2가)",영등포구,세븐일레븐,편의점,,1
3090000,3090000-104-2018-00017,2018-03-07,1,영업/정상,1,영업,2023-12-07,2098,3.3,서울특별시 도봉구 창동 531-8,"서울특별시 도봉구 우이천로8길 39, 1층 (창동)",도봉구,CU,편의점,,0
3090000,3090000-104-2018-00016,2018-03-02,3,폐업,2,폐업,2023-03-09,1833,3.3,서울특별시 도봉구 도봉동 557-1 1층,"서울특별시 도봉구 도봉산3길 7, 1층 (도봉동)",도봉구,GS25,편의점,,1
3210000,3210000-104-2018-00056,2018-02-23,1,영업/정상,1,영업,2023-12-07,2110,7.62,서울특별시 서초구 방배동 1019-1 1층,"서울특별시 서초구 방배로4길 10-3, 우신빌딩 1층 (방배동)",서초구,세븐일레븐,편의점,,0
3180000,3180000-104-2016-00154,2016-05-12,3,폐업,2,폐업,2023-03-09,2492,13.2,서울특별시 영등포구 당산동5가 8 데시앙루브오피스텔 1층 108호,"서울특별시 영등포구 당산로 203, 1층 108호 (당산동5가, 데시앙루브오피스텔)",영등포구,세븐일레븐,편의점,,1
3210000,3210000-104-2003-00082,2003-06-16,1,영업/정상,1,영업,2023-12-07,7476,6.6,서울특별시 서초구 방배동 445-5 도양빌딩 1층,"서울특별시 서초구 방배천로 5-3, 1층 (방배동, 도양빌딩 )",서초구,세븐일레븐,편의점,,0
3090000,3090000-104-2011-00048,2011-05-27,3,폐업,2,폐업,2023-04-27,4353,3.3,서울특별시 도봉구 방학동 635-3 (1층),"서울특별시 도봉구 도당로13길 38 (방학동,(1층))",도봉구,미니스톱,편의점,,1
3130000,3130000-104-2003-00016,2003-01-23,3,폐업,2,폐업,2023-04-27,7399,6.6,서울특별시 마포구 망원동 423-5,서울특별시 마포구 망원로 69 (망원동),마포구,세븐일레븐,편의점,,1
3220000,3220000-104-2001-23965,2001-12-05,3,폐업,2,폐업,2023-04-27,7813,26.44,서울특별시 강남구 역삼동 659-20 지상1층,"서울특별시 강남구 봉은사로30길 28 (역삼동,지상1층)",강남구,미니스톱,편의점,,1
3220000,3220000-104-2023-00487,2023-09-01,1,영업/정상,1,영업,2023-12-07,94,3.3,서울특별시 강남구 역삼동 611-2,"서울특별시 강남구 논현로105길 31, 지상1층 (역삼동)",강남구,CU,편의점,,0
3120000,3120000-104-2023-00131,2023-07-07,1,영업/정상,1,영업,2023-12-07,150,3.3,서울특별시 서대문구 대현동 40-4 월성빌딩,"서울특별시 서대문구 이화여대길 7, 월성빌딩 1층 (대현동)",서대문구,세븐일레븐,편의점,,0
3240000,3240000-104-2023-00044,2023-03-14,1,영업/정상,1,영업,2023-12-07,265,3.3,서울특별시 강동구 천호동 40-47,"서울특별시 강동구 천중로39길 81, 1층 (천호동)",강동구,CU,편의점,,0
3060000,3060000-104-2021-00128,2021-09-14,3,폐업,2,폐업,2023-02-16,520,6.6,서울특별시 중랑구 상봉동 300-2,"서울특별시 중랑구 상봉중앙로 62, 1층 (상봉동)",중랑구,CU,편의점,,1
3160000,3160000-104-2021-00090,2021-05-17,1,영업/정상,1,영업,2023-12-07,931,9.9,서울특별시 구로구 고척동 168-39,"서울특별시 구로구 고척로51길 12, 1층 (고척동)",구로구,세븐일레븐,편의점,,0
3090000,3090000-104-2023-00094,2023-10-31,1,영업/정상,1,영업,2023-12-07,34,3.3,서울특별시 도봉구 도봉동 30-1 도봉한신아파트,"서울특별시 도봉구 마들로 859-19, 상가동 106,107,108호 (도봉동, 도봉한신아파트)",도봉구,GS25,편의점,,0
3160000,3160000-104-2020-00050,2020-05-13,1,영업/정상,1,영업,2023-12-07,1300,10,서울특별시 구로구 항동 246 항동 제일풍경채 포레스트,"서울특별시 구로구 부광로 96-16, 상가동 1층 101호 (항동, 항동 제일풍경채 포레스트)",구로구,CU,편의점,,0
3070000,3070000-104-2023-00106,2023-06-01,1,영업/정상,1,영업,2023-12-07,186,5.5,서울특별시 성북구 상월곡동 7-143 1층,"서울특별시 성북구 화랑로19길 68, 1층 (상월곡동)",성북구,세븐일레븐,편의점,,0
3090000,3090000-104-2023-00047,2023-06-01,1,영업/정상,1,영업,2023-12-07,186,3.3,서울특별시 도봉구 도봉동 623-131 신성빌딩,"서울특별시 도봉구 도봉로154길 23, 신성빌딩 1층 (도봉동)",도봉구,GS25,편의점,,0
3090000,3090000-104-2023-00048,2023-06-01,1,영업/정상,1,영업,2023-12-07,186,3.3,서울특별시 도봉구 방학동 738 신동아아파트,"서울특별시 도봉구 방학로12길 53, 1층 (방학동, 신동아아파트)",도봉구,GS25,편의점,,0
3100000,3100000-104-2023-00090,2023-06-01,1,영업/정상,1,영업,2023-12-07,186,3.3,서울특별시 노원구 하계동 354 학여울청구아파트,"서울특별시 노원구 동일로207길 184, 학여울청구아파트 상가에이동 지하1층 1호 (하계동)",노원구,CU,편의점,,0
3120000,3120000-104-2023-00108,2023-06-01,1,영업/정상,1,영업,2023-12-07,186,3.3,서울특별시 서대문구 북가좌동 2-86,"서울특별시 서대문구 증가로24나길 20, 1층 (북가좌동)",서대문구,CU,편의점,,0
3190000,3190000-104-2019-00059,2019-04-12,1,영업/정상,1,영업,2023-12-07,1697,3.3,서울특별시 동작구 노량진동 116-2 한성빌딩,"서울특별시 동작구 만양로 105, 1층 (노량진동)",동작구,CU,편의점,,0
3020000,3020000-104-2022-00045,2022-04-18,1,영업/정상,1,영업,2023-12-07,595,3,서울특별시 용산구 서계동 260-18 종로떡집,"서울특별시 용산구 효창원로 264, 종로떡집 2층 (서계동)",용산구,세븐일레븐,편의점,,0
3190000,3190000-104-2018-00044,2018-04-19,3,폐업,2,폐업,2023-04-28,1835,8,서울특별시 동작구 상도1동 497 서우,"서울특별시 동작구 흑석로 13, 서우 1층 (상도1동)",동작구,미니스톱,편의점,,1
3200000,3200000-104-2023-00097,2023-06-01,1,영업/정상,1,영업,2023-12-07,186,3.3,서울특별시 관악구 신림동 251-26,"서울특별시 관악구 신림로11길 48, 1층 (신림동)",관악구,CU,편의점,,0
3210000,3210000-104-2023-00166,2023-06-01,1,영업/정상,1,영업,2023-12-07,186,10,서울특별시 서초구 방배동 450-8 동광빌딩,"서울특별시 서초구 방배천로2안길 17, 1층 (방배동)",서초구,세븐일레븐,편의점,,0
3230000,3230000-104-2021-00072,2021-03-10,3,폐업,2,폐업,2023-02-16,708,3.3,서울특별시 송파구 가락동 95-1 가락금호아파트,"서울특별시 송파구 송파대로32길 15, 상가동 102호 (가락동, 가락금호아파트)",송파구,GS25,편의점,,1
3070000,3070000-104-2023-00052,2023-03-31,1,영업/정상,1,영업,2023-12-07,248,54,서울특별시 성북구 하월곡동 70-150,"서울특별시 성북구 오패산로 31, 1층 (하월곡동)",성북구,GS25,편의점,,0
3020000,3020000-104-2023-00056,2023-03-31,1,영업/정상,1,영업,2023-12-07,248,3.3,서울특별시 용산구 후암동 105-64 은전탕,"서울특별시 용산구 후암로 29, 1층 (후암동)",용산구,GS25,편의점,,0
3210000,3210000-104-2023-00084,2023-03-31,1,영업/정상,1,영업,2023-12-07,248,80,서울특별시 서초구 잠원동 149-2,"서울특별시 서초구 잠원로 145-35, 1층 (잠원동)",서초구,이마트24,편의점,,0
3220000,3220000-104-2023-00144,2023-03-31,1,영업/정상,1,영업,2023-12-07,248,3.3,서울특별시 강남구 신사동 620-1 메디컬뱅크,"서울특별시 강남구 압구정로36길 12, 메디컬뱅크 지상1층 107호 (신사동)",강남구,CU,편의점,,0
3230000,3230000-104-2023-00122,2023-03-31,1,영업/정상,1,영업,2023-12-07,248,72.64,서울특별시 송파구 문정동 110 아이존빌,"서울특별시 송파구 송이로34길 15, 1층 101호 (문정동, 아이존빌)",송파구,이마트24,편의점,,0
